zip_code,latitude,longitude,cidade
12204,42.68487493413994,-73.73429672428571,Village of Menands
12183,42.74230389497099,-73.69310222392005,Village of Green Island
02738,41.70369474444444,-70.7578884,Marion
12018,42.6295317921059,-73.5497833644887,Town of Sand Lake
12077,42.596646497077735,-73.79706483264174,Town of Bethlehem
12092,42.70158042573099,-74.37276884766082,Town of Schoharie
12188,42.81136343262921,-73.70048719374488,Town of Waterford
12305,42.815946050614755,-73.94187225846996,City of Schenectady
12180,42.72877046661579,-73.66264897144892,City of Troy
12019,42.92549434272373,-73.84971763123217,Town of Ballston
03076,42.733932238653004,-71.3401157671669,Pelham
12212,42.741346,-73.817651,Town of Colonie
12144,42.63846130630471,-73.71970856297415,Town of East Greenbush
93108,34.43376751489362,-119.63477020868633,Santa Barbara County
93121,,,
92230,33.922339979310344,-116.80157815862069,Riverside County
93103,34.42991979962667,-119.68436877004444,Santa Barbara
93401,35.258506760216406,-120.65402381097131,San Luis Obispo
93449,35.141507657564844,-120.64341256260808,Pismo Beach
93105,34.4418149247619,-119.73290095910866,Santa Barbara
93109,34.4036966103466,-119.7208345309371,Santa Barbara
93430,35.43726028236726,-120.88970875572333,Cayucos
93140,,,
93117,34.43348898004897,-119.86246497649444,Goleta
93428,35.57554510487805,-121.08619714390244,San Luis Obispo County
84060,40.65147119782609,-111.49824450597825,Park City
93111,34.44261342956217,-119.80347904323993,Santa Barbara County
93001,34.28515123735537,-119.28783332066116,San Buenaventura (Ventura)
93101,34.42030220249596,-119.70929938107474,Santa Barbara
93013,34.40142481721605,-119.52100747890012,Carpinteria
93420,35.1098359414663,-120.56199496365785,San Luis Obispo County
93454,34.951157308088234,-120.42766878308824,Santa Maria
93402,35.311171781237526,-120.8324502260479,San Luis Obispo County
93030,34.20434697378641,-119.16385670291261,Oxnard
97212,45.544322533325804,-122.6434013851672,Irvington
95973,39.767398435714284,-121.85766596785714,Chico
33907,26.573323474164813,-81.87396057750557,Pine Manor
40203,38.24323696444209,-85.76196615497881,Louisville
40204,38.238015603700816,-85.72465310236316,Louisville
40206,38.257457484810224,-85.70110207692127,Louisville
40223,38.25325963243446,-85.55735154283812,Louisville
40205,38.22212236974557,-85.68681258411286,Louisville
28472,34.30842822367725,-78.71752432142857,Whiteville
28455,34.10950575846154,-78.66533172307693,Columbus County
28405,34.25934861797753,-77.86112165268413,New Hanover County
28431,34.30932015420561,-78.82910795919004,Columbus County
28430,34.304744789189186,-78.92820464774775,Columbus County
28480,34.20920690151515,-77.79988536515151,Wrightsville Beach
28362,34.359591933333334,-79.12473823333333,Robeson County
27617,35.90889082121212,-78.76960211515151,Raleigh
28337,34.63887085008026,-78.5834362895666,Bladen County
28320,34.558197947791164,-78.78488887911647,Bladen County
28443,34.40052990514706,-77.65465503658089,Pender County
60302,41.89572678998862,-87.78567301911262,Oak Park
70544,29.906442854275095,-91.66539281821561,Jeanerette
79357,33.679311434210526,-101.3834709894737,Ralls
79423,33.49332325968992,-101.87296144,Lubbock
70582,30.149244551073988,-91.79636116849642,Saint Martin Parish
79339,33.84588165714286,-102.34745792857143,Lamb County
38606,34.303609943603135,-89.92408472689294,Batesville
70301,29.799549061767358,-90.81130816086564,Thibodaux
70394,29.707447452534563,-90.59619542626727,Raceland
93711,36.82719779561403,-119.8268387877193,Fresno County
70510,29.960529058974362,-92.13929311880342,Abbeville
79410,33.57065168669456,-101.88186773372385,Lubbock
70752,30.58894653333333,-91.40499254444444,Pointe Coupee Parish
78023,29.5936917225,-98.70617757565789,Helotes
78042,27.53717325,-99.4749715,Laredo
78040,27.509188557098764,-99.50705023425925,Laredo
78041,27.54788407736842,-99.48887522342105,Laredo
78201,29.46578230614934,-98.52596289956077,San Antonio
78045,27.60052310103627,-99.48921628290155,Laredo
78258,29.645876171735793,-98.48226959784947,San Antonio
78232,29.588835620481927,-98.4732266639893,San Antonio
78251,29.444340232710694,-98.69095167053591,San Antonio
78221,29.344981106315792,-98.50339878877193,San Antonio
78204,29.404070722594142,-98.50439018577407,San Antonio
78240,29.523141351304346,-98.59316563347826,San Antonio
78013,29.971129397109824,-98.88046970346821,Kendall County
78207,29.42271187874494,-98.52534883765182,San Antonio
78224,29.34329756074074,-98.5387947525926,San Antonio
60637,41.786981753171915,-87.59741899476998,Chicago
90008,34.008922090380764,-118.33045725370741,Los Angeles
28412,34.13507626538461,-77.91186283461539,New Hanover County
28401,34.23648680119581,-77.9399996721973,Wilmington
28466,34.746800217465754,-77.96921514554795,Duplin County
90274,33.78121495027027,-118.3739487735135,Rancho Palos Verdes
28450,34.328925983050844,-78.52153121355931,Columbus County
98387,47.06318200515464,-122.34845856958763,Frederickson
76950,30.565364610266162,-100.64296684714829,Sonora
92623,,,
94108,37.79065945405405,-122.40633362934364,San Francisco
35125,33.59653497040498,-86.29803296915888,Pell City
50568,42.59227414857143,-94.99872913714286,Buena Vista County
51461,42.15314668311688,-95.44099129480519,Schleswig
50208,41.700245997134665,-93.04181606017191,Newton
33706,27.734173747527475,-82.74498711327838,Saint Pete Beach
50249,42.25980933,-93.886167217,Hamilton County
51529,41.85318919421488,-95.60749589173554,Dunlap
51240,43.321106411538466,-96.38021589230769,Lyon County
57038,42.55903058888889,-96.56709088333334,Jefferson Township
51108,42.54657129550781,-96.36083604824219,Sioux City
51503,41.25488930896709,-95.81433051884223,Council Bluffs
52003,42.4666615538168,-90.6873877509542,Dubuque
50542,42.78211981375,-93.90162363374999,Wright County
51014,42.80130988888889,-95.7096625962963,Cherokee County
96825,21.287441724242424,-157.7020576909091,Marina East
20853,39.09249965717054,-77.09536034379845,Montgomery County
96707,21.32635216034483,-158.0846482413793,Honolulu County
87113,35.177135421875,-106.57316883125,Albuquerque
96753,20.73360698181818,-156.4735847,Maui County
94112,37.7217319625731,-122.44527595438598,San Francisco
95448,38.610322925,-122.87595393863637,Sonoma County
94957,37.962139575,-122.557024875,Ross
94960,37.981062775,-122.56543793499999,San Anselmo
19807,39.78324242091347,-75.61048400216346,New Castle County
19971,38.71182921671503,-75.10690661903656,Sussex County
10533,41.039158673360326,-73.86045863097166,Village of Irvington
03031,42.84477576231884,-71.5989833853002,Amherst
81612,39.1937177,-106.8195512,Aspen
95126,37.32550115927264,-121.91555693797817,San Jose
95131,37.386015606757525,-121.88695069381981,San Jose
18036,40.509673822302155,-75.40463694820144,Upper Saucon
60430,41.55589781991342,-87.66250788722944,Homewood
70433,30.463360535536296,-90.10396812253522,Covington
55331,44.89910669795597,-93.58471838852202,Shorewood
01069,42.16584544285714,-72.33319383571428,Palmer
06422,41.46419396266756,-72.68754876980563,Durham
92074,,,
56201,45.116005844219885,-95.04365430727566,Willmar
21131,39.50706433290598,-76.56689496341222,Baltimore County
63114,38.70136044978038,-90.36354453704246,Overland
07715,,,
13108,42.981813159213324,-76.33201361605245,Town of Marcellus
04683,44.19246053083334,-68.74650963833334,Deer Isle
32246,30.30088627184591,-81.51051350557361,Jacksonville
54880,46.69679398506279,-92.09099877825511,Superior
49461,43.39111032841226,-86.3381329924791,Whitehall
75115,32.615853409180325,-96.84801116469946,DeSoto
75009,33.31393255604396,-96.76475687912088,Celina
19953,39.14832885614035,-75.69889559122807,Kent County
99803,,,
77630,30.09166753057325,-93.78158186433122,Orange
46563,41.34547348552632,-86.32125649459064,Plymouth
56726,48.699712684615385,-96.18209999230768,Greenbush
54729,44.92996679483597,-91.38147976950182,Chippewa Falls
98005,47.61379529885512,-122.16745843049543,Bellevue
35209,33.47009658901809,-86.80829236795866,Homewood
90703,33.866939459757084,-118.07751153020244,Artesia
73701,36.406020524261606,-97.86266866898734,Enid
84790,37.08290535540541,-113.55402253310811,Saint George
18964,40.30517164545454,-75.3265203047847,Souderton
16246,40.7920678,-79.1825771,Plumville
78569,26.61568825,-97.75725371666667,Kenedy County
35631,34.79393,-87.671778,Florence
37075,36.31295014660679,-86.6066583988024,Hendersonville
73005,35.07139051461539,-98.24904093384615,Anadarko
65240,39.20811737578125,-92.12780669804687,Centralia
92814,,,
50436,43.25518136015326,-93.64130432375478,Forest City
99212,47.67206067708333,-117.30301259375,Spokane Valley
12583,42.06021157450981,-73.88541112131287,Town of Red Hook
78559,26.154997048251747,-97.82676801468531,La Feria
17566,39.89283887847534,-76.15211751524664,Quarryville
80810,38.821886271428575,-102.35214364285714,Cheyenne Wells
52807,41.56838818989547,-90.53788318675957,Davenport
33523,28.427128679051382,-82.20807049920948,Pasco County
66748,37.806453105882355,-95.42552545588237,Allen County
43528,41.62083159953596,-83.72946548329466,Lucas County
08053,39.87753511823635,-74.90622219070185,Evesham Township
55121,44.84393810421052,-93.14766761482456,Eagan
98503,47.02433791962186,-122.80442583333755,Lacey
20677,38.50372658571429,-77.03808217301587,Charles County
01370,42.60570895769231,-72.72927323846154,Shelburne
87499,36.6885591,-108.3075434,Shiprock Agency / Naatʼáanii Nééz Bił Hahoodzo biyiʼdi
79070,36.378435206954435,-100.80343387482014,Perryton
37605,36.327579,-82.353489,Johnson City
08302,39.44009933832488,-75.2366765677665,Bridgeton
95982,39.31979755714286,-121.7736778142857,Butte County
47433,39.33537415343512,-86.65066119236641,Monroe County
58261,48.2122302,-97.18015353846154,Walsh County
79360,32.7176241466443,-102.65573202986577,Seminole
90640,34.01317875306389,-118.12003770312907,Montebello
59255,48.113788025,-105.19579255833334,Poplar District / waȟnéca wakpá / waxchį́ca wakpá
54494,44.373004175186566,-89.79067865904851,Town of Grand Rapids
95963,39.7466703037037,-122.18678600370372,Orland
29342,35.06932346,-81.66177628,Gaffney
50219,41.41242345275,-92.9048438235,Pella
28428,34.029299786725666,-77.89936673097344,Carolina Beach
03851,43.42006240625,-70.9872838375,Milton
85932,33.9444936,-109.2022274,Apache County
45403,39.7606258987228,-84.16213750983917,Dayton
83832,46.55613932666667,-116.94155716666667,Latah County
23970,36.712372601237625,-78.15781264529703,South Hill
46140,39.794541645553544,-85.79206333203267,Greenfield
49009,42.27529330013513,-85.67336459027027,Oshtemo Charter Township
66534,39.88482063706896,-95.76475687155173,Brown County
67108,37.83066189705882,-97.70118138235294,Sedgwick County
62281,38.71643832093023,-89.79281067790699,Madison County
85020,33.5597551078741,-112.0555603014561,Phoenix
43517,41.438686892,-84.7230598096,St. Joseph Township
45822,40.537740772666666,-84.56454576583333,Mercer County
65804,37.160422377179835,-93.25269708576295,Springfield
69038,40.65852,-100.627027,Maywood
17512,40.036517800729925,-76.49073622445256,Columbia
75904,31.33740596161074,-94.75400975906041,Lufkin
77391,,,
53963,43.63114621803279,-88.74291083893442,Waupun
55342,44.738532048,-94.717156417,Hector
99709,64.86063630454545,-147.8501785103896,Fairbanks North Star
77488,29.31243352162162,-96.08406047417418,Wharton
93314,35.35866395865546,-119.15317418638656,Kern County
80517,40.37918524185304,-105.51996187188499,Estes Park
37218,36.20322668721312,-86.84064547409837,Nashville-Davidson
46256,39.904427735939166,-86.01525110267681,Indianapolis
56073,44.311469076,-94.46569243220513,New Ulm
85756,32.124746228571425,-110.88523381571429,Pima County
65721,37.019292875731495,-93.2142711292599,Christian County
58237,48.42105890163934,-97.35309013934426,Walsh County
29582,33.82088365667373,-78.68984689194916,North Myrtle Beach
78551,26.240974,-97.715819,Combes
77568,29.36783728108108,-94.97966871432432,La Marque
79408,33.591522,-101.8482635,Lubbock
98501,47.00774923111631,-122.87414778110636,Olympia
79926,,,
78624,30.268578447559275,-98.8725438362622,Fredericksburg
93301,35.37778596603774,-119.02835154150944,Bakersfield
25311,38.349873592682926,-81.60372571463414,Charleston
47944,40.60967809834254,-87.32255609502762,Benton County
56751,48.809709124034335,-95.71391895751073,Roseau County
63755,37.41162878148668,-89.65851461346423,Cape Girardeau County
78945,29.91704601287726,-96.88987136418511,Fayette County
31312,32.276981013125,-81.36570260875,Effingham County
46237,39.67657267042963,-86.07432826143703,Indianapolis
78501,26.218722089337348,-98.24140631126507,McAllen
99615,57.64809352093023,-152.88892705581395,Kodiak Island
27536,36.330321050814334,-78.4063575728013,Henderson
94507,37.86063553726316,-121.991263104,Contra Costa County
47108,38.64561372589928,-86.25901502805755,Campbellsburg
88210,32.858538197142856,-104.41245884285715,Eddy County
45839,41.061623,-83.61644203333334,Findlay
46526,41.57010916529032,-85.84832752787096,Goshen
62263,38.34063742202643,-89.38862810748898,Nashville
76450,33.0939211265,-98.5718988725,Graham
17702,41.2131582456,-77.0474064924,Armstrong Township
59634,46.5301172030303,-111.96966546060605,Jefferson County
00001,,,
51245,43.0648254,-95.57961215064934,O'Brien County
45651,39.262062125503356,-82.49515355704699,Elk Township
43347,40.46710102558139,-83.66218764418605,Rushcreek Township
56045,43.756865645,-93.197552475,Freeborn County
48235,42.425226774019606,-83.19284044052287,Detroit
48014,43.0138910125,-82.92809676875,Saint Clair County
48208,42.348097633624455,-83.08915465356623,Detroit
89822,40.7197991,-116.1061021,Carlin
60566,41.77208,-88.143676,Naperville
53227,42.99584815984307,-88.03599406351408,West Allis
84106,40.714072068251745,-111.85537911503496,Salt Lake City
33428,26.35012090810474,-80.21385130261845,Palm Beach County
92562,33.56640585403304,-117.21957950621963,Murrieta
64735,38.36663210377019,-93.74772595421904,Clinton
27610,35.764368873599324,-78.5826995056876,Raleigh
29402,32.7803774,-79.9316419,Charleston
76542,31.0642060573741,-97.72103190539569,Bell County
64151,39.21597370776217,-94.63037394634596,Kansas City
31093,32.63567876215645,-83.65585815327695,Warner Robins
34222,27.53457235925926,-82.50367584506174,Manatee County
33711,27.74775697611336,-82.68478935465588,Saint Petersburg
11420,40.67538014188945,-73.81507023037597,Queens County
36203,33.597437390507366,-85.84245158854337,Calhoun County
02644,41.68973765,-70.4549661,Sandwich
55417,44.90658459912953,-93.23315690280292,Minneapolis
53581,43.34966760842359,-90.3981674814681,Richland Center
23112,37.42636484957881,-77.6514468503602,Chesterfield County
92163,32.749353,-117.150458,San Diego
98208,47.88409474440299,-122.19624104850745,Seattle Hill-Silver Firs
21216,39.30861647057065,-76.66825027726193,Baltimore
23703,36.869339410790204,-76.383281863817,Portsmouth
20032,38.83669540784314,-76.99919762181372,Ward 8
27615,35.89190719593639,-78.62887469829211,Raleigh
94070,37.4972870931217,-122.26513275873015,San Carlos
15102,40.32605599336569,-80.0371611328479,Bethel Park
13088,43.10833402588006,-76.18653481306043,Town of Salina
95123,37.245195540163174,-121.82765736404025,San Jose
59808,46.90969818095238,-114.06593756666668,Missoula County
22116,,,
17551,39.99582887443946,-76.36067379865472,Millersville
95119,37.23076690930305,-121.79006148192285,San Jose
17603,40.034692973053154,-76.34072303658839,Lancaster Township
84302,41.50306999042553,-112.02554747606382,Brigham City
27530,35.387947308859566,-78.01604269000943,Wayne County
38237,36.34347607165109,-88.85267491152648,Martin
38330,36.06720644772727,-89.02119770757577,Gibson County
37744,36.15070055,-82.8423951,Greeneville
38557,35.87207652718447,-85.05613327669903,Cumberland County
37187,36.1239845819149,-87.21453670744681,Dickson County
37766,36.3801613898,-84.0868124136,Campbell County
37919,35.92293628930603,-84.00780349271899,Bearden
38117,35.111757197967,-89.90368938215882,Memphis
37069,35.97721847411765,-86.89768079435294,Williamson County
38103,35.159837550278084,-90.05194525928809,Memphis
37129,35.8979022359765,-86.42125569258444,Murfreesboro
37350,34.997188664999996,-85.35000701928571,Lookout Mountain
37879,36.473835335897434,-83.55927367020757,Claiborne County
37220,36.06891979734042,-86.77452779042552,Oak Hill
37938,36.10110627777778,-83.94445334,Knox County
37416,35.09450424880952,-85.18161308720238,Chattanooga
29423,,,
70508,30.1565648396064,-92.03177536974171,Lafayette
37210,36.14411895012106,-86.74982232663439,Nashville-Davidson
90810,33.815145750417365,-118.22060558180301,Long Beach
40216,38.185133095335374,-85.83111283398918,Louisville
51024,42.594357885,-96.27137046833333,Plymouth County
21774,39.39571929704881,-77.28193084880817,Frederick County
34480,29.118008410144924,-82.09197826268117,Marion County
45039,39.324908745691054,-84.24804117495935,Hamilton Township
33774,27.881093602619046,-82.82765298285715,Largo
62966,37.77079926072508,-89.33712769018126,Murphysboro
24901,37.80304655263158,-80.43923896541354,Lewisburg
91351,34.428616116410254,-118.4771047476923,Santa Clarita
36022,32.604886500751874,-86.39389574473684,Deatsville
15537,40.012278445848374,-78.36869475812274,Everett
78552,26.202760949146757,-97.74565762275313,Cameron County
44646,40.810118897478176,-81.49539129515034,Stark County
17360,39.857030870549586,-76.7314654114098,Springfield Township
33301,26.120343394,-80.13879763,Fort Lauderdale
08094,39.66619812126582,-74.98299188227848,Monroe Township
33710,27.791903392778647,-82.71430454348508,Saint Petersburg
33328,26.06636901662736,-80.26487655884434,Davie
44132,41.60135079822064,-81.50360128398577,Euclid
37752,36.57525498786408,-83.6268515985437,Claiborne County
44094,41.626587063735556,-81.41102159717587,Willoughby
32751,28.628250508139534,-81.35835640465116,Maitland
41501,37.48203068686709,-82.5243119824367,Pikeville
34607,28.508637687453874,-82.6307108206642,Hernando County
76642,31.51927804752475,-96.52704311980197,Groesbeck
75835,31.3172827640625,-95.45637656927084,Crockett
44871,41.4186493,-82.7626186,Margaretta Township
37040,36.54996003932722,-87.34457416250764,Clarksville
28449,34.00047648674699,-77.91198638192772,New Hanover County
85252,33.3855459,-111.9388288,Tempe
74848,35.08670189608939,-96.39518667709497,Holdenville
90650,33.90668748247126,-118.08502229712644,Norwalk
34476,29.10776276811224,-82.20063133596939,Marion County
92117,32.82418165665501,-117.19911901826097,San Diego
64124,39.10761302911001,-94.54644083374536,Kansas City
75791,32.230589177419354,-95.22579188064516,Whitehouse
33407,26.745813769828928,-80.07414986827371,West Palm Beach
75253,32.68246796232558,-96.60453107348836,Dallas
32792,28.594154473927,-81.3195629957882,Winter Park
33410,26.84289555063291,-80.08715265,Palm Beach Gardens
37601,36.332928800465545,-82.34421873193668,Johnson City
77435,29.517861479268294,-96.05636996829267,Wharton County
75182,32.80029422754545,-96.56927949968181,Sunnyvale
78735,30.262940196201484,-97.86627321750619,Travis County
75206,32.82635775966387,-96.76986501344538,Dallas
76065,32.47274170535939,-96.97459264659702,Midlothian
91364,34.16606843833333,-118.60111181666667,Los Angeles
90028,34.10072718301887,-118.32922494043126,Los Angeles
91390,34.468389388237036,-118.5191619336,Santa Clarita
11581,40.65229671693469,-73.71156222069641,South Valley Stream
60123,42.042733897558925,-88.328033131734,Elgin
94304,37.41928321546392,-122.15838998659794,Stanford
38866,34.354074924229074,-88.68294112687224,Lee County
62218,38.534116413235296,-89.451507425,Clinton County
33012,25.865472307738806,-80.30065410223494,Miami-Dade County
33157,25.606398976140262,-80.34882054350662,Palmetto Bay
34638,28.242560781560282,-82.48577629574469,Pasco County
33146,25.720869142486684,-80.27201020912248,Coral Gables
33155,25.739464029520246,-80.30890771320858,Miami-Dade County
33172,25.784874204613125,-80.36239710069198,Doral
32127,29.111928414296152,-80.98689148051129,Port Orange
32820,28.457634510714286,-81.35223594642858,Belle Isle
33165,25.73459979907627,-80.35802474585284,Miami-Dade County
45215,39.23195817853659,-84.45806747300813,Lockland
56401,46.355012791143494,-94.19065364349775,Brainerd
89413,39.079488975,-119.94190285,Douglas County
94539,37.50998114029851,-121.9292746783582,Fremont
84108,40.73745579552188,-111.82743662533629,Salt Lake City
21014,39.53277721988331,-76.34836442437164,Bel Air
06853,41.068701594227996,-73.43944179603174,Norwalk
89135,36.151422461417326,-115.33206990866141,Summerlin South
29306,34.9202912791403,-81.93236799706524,Spartanburg County
46815,41.10601208265742,-85.06029288372115,Fort Wayne
02043,42.21839214202899,-70.9030697768116,Hingham
85251,33.492733389504636,-111.91681243352181,Scottsdale
01085,42.12033593243243,-72.73304191013514,Westfield
95661,38.7499135921875,-121.24336802265626,Roseville
11375,40.7194116522439,-73.84788992619512,Queens County
92625,33.600520046833395,-117.86792282830154,Newport Beach
13152,42.914543320704574,-76.40111308638237,Town of Skaneateles
32801,28.542929237748343,-81.37637107947019,Orlando
13104,42.99140587357641,-75.96956556266706,Town of Manlius
87056,35.104285,-105.819103925,Santa Fe County
88102,,,
87507,35.632829453938584,-106.01595078564753,Santa Fe
87122,35.1822233127451,-106.52337281078431,Albuquerque
88242,32.77676335,-103.1539236,Hobbs
87123,35.065408659559836,-106.52156807647869,Albuquerque
87567,35.9819829,-106.0435805,Santa Fe County
87105,35.02448213461538,-106.68484451923077,Bernalillo County
87114,35.19342816395939,-106.66809808781727,Albuquerque
99201,47.65977985739131,-117.42597665565216,Spokane
19312,40.03895759607752,-75.44827696294416,Easttown Township
27604,35.81564350204387,-78.59008584416749,Raleigh
44406,41.03061005414141,-80.74919611252525,Canfield
60525,41.79660907649208,-87.87487437101096,La Grange
60026,42.0859479754858,-87.8295929239163,Glenview
60646,41.99796505179658,-87.76015361752349,Chicago
43021,40.20366798285714,-82.90408348285715,Genoa Township
43054,40.07210853157895,-82.81953915493422,New Albany
53044,43.739953618095235,-87.78347920380952,Kohler
44114,41.506016011973394,-81.6819834097561,Cleveland
75038,32.87068030425,-96.97831895625,Irving
77445,30.092636167307692,-96.06197615865385,Hempstead
92620,33.70806443432055,-117.75788370043392,Northwood
43212,39.98530837671957,-83.03455313174602,Columbus
45849,40.99573325,-84.47437586041666,Paulding County
06320,41.34600374971945,-72.10427472716646,New London
06340,41.35203829851346,-72.0527809169546,Groton
07977,40.709974438461536,-74.65224522307693,Peapack-Gladstone
80237,39.643498346583996,-104.89992077994852,Denver
92612,33.661476032554944,-117.82204753029828,University Park
22090,,,
19426,40.177399670498474,-75.45118509704984,Collegeville
19341,40.04437402527729,-75.64870745283129,Uwchlan Township
44122,41.46805589307805,-81.51112202739323,Beachwood
77021,29.69836362579909,-95.35764470776255,Houston
95020,37.01012034465116,-121.57374137488372,Gilroy
16923,41.95492545945946,-77.87176915675676,Genesee Township
11354,40.76871223729562,-73.82295010640942,Queens County
53129,42.93816359513579,-87.99607026686259,Greendale
62906,37.462131928506786,-89.21753031674209,Anna
78620,30.264487573915492,-98.0616920103662,Hays County
78746,30.29877828172623,-97.80776510438301,West Lake Hills
70003,29.99734682380699,-90.21501747566607,Metairie
39157,32.42164770147368,-90.13341898568422,Ridgeland
77386,30.12732698761329,-95.41295771148037,Montgomery County
13027,43.16139513568778,-76.32030535897403,Village of Baldwinsville
13126,43.44632835713079,-76.48917066614382,City of Oswego
70435,30.55105613202765,-90.08511349608295,St. Tammany Parish
77706,30.254143581182795,-94.25691086182796,Hardin County
70775,30.81088883169533,-91.37715863857494,West Feliciana Parish
70161,,,
77356,30.396567852052545,-95.64725500426928,Montgomery County
03462,42.91111215,-72.41837748863637,Chesterfield
62959,37.721889785477586,-88.9261368948343,Marion
62951,37.81802860066225,-88.93215618344371,Johnston City
70706,30.572434518151812,-90.93629724620462,Livingston Parish
62938,37.39298194166667,-88.5246114,Pope County
02914,41.81627245476191,-71.36166770714286,East Providence
38030,36.013594893333334,-89.51480331333333,Dyer County
74437,35.448196706413995,-95.97990766093295,Henryetta
98339,48.03244260699264,-122.76297838717139,Jefferson County
68064,41.315826463739185,-96.35448867438457,Valley
51561,41.02736338723405,-95.80807288297872,Mills County
68157,41.182228328571426,-95.98989916857143,Bellevue
68022,41.252845941022684,-96.24132666247597,Omaha
75025,33.08975473112094,-96.74672277876107,Plano
94618,37.840618248630136,-122.23864708013699,Oakland
23120,37.418957527164345,-77.73266247439682,Chesterfield County
94404,37.5608978805,-122.2640031648,Foster City
23221,37.559708543921566,-77.48327655787774,Richmond
23139,37.54234807860044,-77.88448987091725,Powhatan County
23005,37.747818703627395,-77.47454758246576,Ashland
23838,37.32689480978171,-77.587794143823,Chesterfield County
23168,37.402483551288,-76.81767681826378,James City County
23192,37.81363982473413,-77.6700984870669,Hanover County
44108,41.535944191388886,-81.61037793916667,Cleveland
23129,37.69911530826447,-77.77682528801654,Goochland County
06073,41.66119537717309,-72.57796656107331,Glastonbury
23701,36.80955400608529,-76.36787405493864,Portsmouth
15241,40.33761544481546,-80.07204840773286,Upper St. Clair
16066,40.694193367268355,-80.12090307677497,Cranberry Township
74008,35.968913348531686,-95.88163901901082,Bixby
33133,25.732033678382873,-80.24391528324674,Miami
75287,33.00013220485074,-96.85444739328358,Dallas
30252,33.47677799217557,-84.0898031927481,Henry County
35401,33.19754457754611,-87.56432701186849,Tuscaloosa
52722,41.55399641847546,-90.48635339405685,Pleasant Valley Township
61240,41.43675858790697,-90.45432308837209,Coal Valley
48641,43.62299103333333,-84.17795546666666,Midland
61282,41.4992958071066,-90.41355642284263,Silvis
27519,35.79816460039552,-78.88101629369886,Cary
56301,45.527395053102836,-94.18514216037234,St. Cloud
21722,39.655154726086955,-77.9243006231884,Washington County
35466,33.30600487948718,-87.85275957307692,Pickens County
30680,33.97084794796511,-83.68333795125969,Barrow County
30511,34.47236591946903,-83.51530960176991,Banks County
72119,34.74008365,-92.3559779,Little Rock
35474,32.980437407476636,-87.61134082897196,Hale County
19939,38.55877074261084,-75.24164410837439,Sussex County
72113,34.85741595857843,-92.40370535539216,Maumelle
35671,34.69397368558909,-86.95233698792599,Limestone County
72764,36.17656473336771,-94.1078913391373,Springdale
56304,45.54036953213531,-94.10544795665962,Haven Township
56377,45.62669381503068,-94.21933896779142,Sartell
35403,33.1666462,-87.5539072,Tuscaloosa
56379,45.60593665673576,-94.14782074119171,Sauk Rapids
35406,33.2581885437647,-87.5224731844706,Tuscaloosa County
481038861,,,
481769256,,,
480452865,,,
480091606,,,
483022018,,,
483291112,,,
483021956,,,
46530,41.73928985831601,-86.15051851923077,Saint Joseph County
483754772,,,
50678,,,
48126,42.3267421537415,-83.1829360277551,Dearborn
1,,,
481883026,,,
481769232,,,
481051451,,,
483071736,,,
481684343,,,
CM133,,,
4639,,,
481089568,,,
481989649,,,
483743799,,,
480091098,,,
3061,,,
483743786,,,
481262701,,,
334835240,,,
442363554,,,
220441110,,,
223023710,,,
480094803,,,
483243017,,,
50933,,,
481688496,,,
483043752,,,
50735,,,
481044541,,,
480984111,,,
481689651,,,
481672476,,,
481681822,,,
480093712,,,
481688844,,,
483022364,,,
480096519,,,
481032373,,,
481689659,,,
6500,,,
480091460,,,
481679052,,,
481702877,,,
483743797,,,
483354807,,,
480251629,,,
483092728,,,
483020823,,,
483021231,,,
483012707,,,
481703251,,,
483814806,,,
481309346,,,
481688677,,,
48191,42.14313795254237,-83.57022793644069,Augusta Charter Township
481881082,,,
480252021,,,
4738,,,
481974416,,,
481148132,,,
483041838,,,
482212285,,,
483042647,,,
481678862,,,
481671529,,,
481683233,,,
480093807,,,
483743521,,,
640571992,,,
481886317,,,
483743762,,,
483702702,,,
483223295,,,
223011305,,,
483621107,,,
752304063,,,
752184340,,,
752143633,,,
752296621,,,
752206426,,,
782571713,,,
752305209,,,
752256629,,,
752194703,,,
752252321,,,
782092832,,,
750243157,,,
303392912,,,
223093361,,,
750135833,,,
600221012,,,
750347266,,,
782492023,,,
752254847,,,
275138324,,,
752296406,,,
752305137,,,
752304123,,,
752256640,,,
752305204,,,
752011653,,,
088441146,,,
079241318,,,
208783792,,,
752194777,,,
760925557,,,
070782521,,,
088334504,,,
221012342,,,
079281360,,,
079202534,,,
070596817,,,
221021449,,,
070064101,,,
208543870,,,
782571721,,,
303097601,,,
208525804,,,
221021439,,,
941174502,,,
292063362,,,
079604503,,,
331565751,,,
300921780,,,
05701,43.62711749109477,-72.94388463913398,Rutland Town
40743,37.1904982,-84.113048,East Bernstadt
88203,33.35625439505494,-104.52096952142857,Roswell
78131,,,
15212,40.46723604883721,-80.008275075,Pittsburgh
49801,45.857083501582274,-88.03931471550632,Breitung Township
94951,38.311975525,-122.669927675,Sonoma County
84116,40.78501658003469,-111.9300839151778,Salt Lake City
92029,33.08877386719447,-117.10195655054574,Escondido
63134,38.73422259462916,-90.3406788033248,Berkeley
87119,,,
33619,27.938772155750275,-82.37319313012048,Hillsborough County
84059,40.297228341483375,-111.74620739317136,Vineyard
